referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,location.state,location.city,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.postalCode,allowMenuUrlEdit,url,location.crossStreet,venuePage.id,storeId,venueChains.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,location.neighborhood
v-1461944236,4,814,1623,false,United States,US,14227,-118.266076,34.043733,Lexus Arena Club Restaurant,4b7cacd9f964a5209da02fe3,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,90012,true,http://www.lexbeautybar.com,Clifton Way,40929388,,,,,,,,,
v-1461944236,1,67,80,false,United States,US,13326,-118.2493302858241,34.0551153830786,Lexus @ LA Food & Wine,5216b998498e22ea8e3a2e25,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,90211,true,http://www.lexussantamonica.com,btwn Palmer and Magnolia,78694366,,,,,,,,,
v-1461944236,3,85,180,false,United States,US,14162,-118.38372,34.069171,Jim Falk Lexus of Beverly Hills - Additional Service Location,4a9feed1f964a520a03d20e3,CA,Beverly Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,91204,true,http://www.lexuslighting.com,11th street,53530778,,,,,,,,,
v-1461944236,1,28,188,true,United States,US,5333,-118.25533390045166,34.13162882914706,Lexus Of Glendale,4cdcbc68958f236ac097b403,CA,Glendale,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90212,true,http://www.lexusofthousandoaks.com,Valencia Boulevard,126781239,,,,,,,,,
v-1461944236,1,14,17,true,United States,US,14915,-118.39307,34.06669,Jim Falk Lexus of Beverly Hills,4e5bc17518a8c20475297bae,CA,Beverly Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91205,true,http://www.longolexus.com,South and Paramount,,,,,,,,,,
v-1461944236,11,288,648,false,United States,US,5383,-118.24851036071776,34.13594478861411,LEXUS BEAUTY BAR,53aaba63498e49b7c7eba4a0,CA,Glendale,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop,4bf58dd8d48988d110951735,90404,true,http://www.autonationcollisioncenters.com/viewlocation.cfm?StoreID=82,6th St.,,,,,,,,,,
v-1461944236,1,2,2,true,United States,US,24646,-118.48523139953613,34.018731867149164,Lexus Santa Monica Service,4c3622e42c8020a175ce8600,CA,Santa Monica,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,91352,true,http://www.newportlexus.com,Jamboree,,,,,,,,,,
v-1461944236,1,2,2,false,United States,US,8621,-118.325784,34.098434,lexus verses and flow,5369be6d498e80bd1097e3c0,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_,Performing Arts,Performing Arts Venues,Performing Arts Venue,4bf58dd8d48988d1f2931735,91362,true,http://www.jimmykimmellive.com,El Capitan Entertainment Centre,,,,,,,,,,
v-1461944236,3,114,322,false,United States,US,9807,-118.375,34.223099,Lexus Lighting,4f32bb4019836c91c7f4558a,CA,Sun Valley,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Concert Hall,Concert Halls,Concert Hall,5032792091d4c4b30a586d5c,91355,true,http://www.cerritoslexus.com,Canoga Ave,,,,,,,,,,
v-1461944236,9,32,59,true,United States,US,50020,-118.8330326864582,34.163892690430764,Lexus of Thousand Oaks,4be5efa52457a593553fac15,CA,Thousand Oaks,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91731,true,http://lexusofwoodlandhills.com,PCH,,,,,,,,,,
v-1461944236,16,88,226,false,United States,US,14157,-118.38375827103977,34.069256636740974,Lexus Beverly Hills Service,4c519e7a250dd13a27fe897d,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,90012,true,http://www.southbaylexus.com,Canoga,,,,,,,,,,
v-1461944236,1,747,1856,true,United States,US,36954,-118.554713,34.41975073333333,Lexus Of Valencia,4baa7887f964a520166d3ae3,CA,Santa Clarita,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90805,true,,I-10,,,,,,,,,,
v-1461944236,1,1236,1975,false,United States,US,26935,-118.02380561828613,34.07008024819777,Longo Lexus,4a1851fff964a520a1791fe3,CA,El Monte,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90037,true,,Hawthorne Blvd,,,,,,,,,,
v-1461944236,9,4,11,false,United States,US,11705,-118.24028670787811,34.07323294622204,Lexus Dugout Club,4c33afec452620a10d02240f,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,90014,true,,,,,,,,,,,,
v-1461944236,2,19,170,false,United States,US,13677,-118.264022,34.049028,Lexus Is 300,4e40a5d252b17005f5c1fd1c,CA,Burbank,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,92660,true,,,,,,,,,,,,
v-1461944236,37,21,23,true,United States,US,36422,-118.161627,33.860594,Lexus Collision Center Cerritos,4d8a22944757721e187cb069,CA,Long Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90028,true,,,,,,,,,,,,
v-1461944236,7,3,4,false,United States,US,14039,-118.26841925680196,34.045156028309506,Lexus Grand Tasting Event,5026a4bae4b0f46cce609c0d,California,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_,Performing Arts,Performing Arts Venues,Performing Arts Venue,4bf58dd8d48988d1f2931735,90703,true,,,,,,,,,,,,
v-1461944236,1,31,39,false,United States,US,16968,-118.287425,34.017586,Lexus Listening Lounge - Feat B.o.B,4d5361d679af88bff8829209,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Public Art,Public Art,Public Art,507c8c4091d498d9fc8c67a9,90230,true,,,,,,,,,,,,
v-1461944236,2,517,1398,false,United States,US,14279,-118.25132322142704,34.04578982159589,Downtown LA Art Walk Art Mart Presented by Lexus,532268b5498eafe6d661e9b0,CA,Newport Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,91364,true,,,,,,,,,,,,
v-1461944236,1,16,21,true,United States,US,69281,-117.86374649175254,33.657927496831455,Newport Lexus,4b9bf634f964a520ee3a36e3,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,90245,true,,,,,,,,,,,,
v-1461944236,4,6131,10476,false,United States,US,13372,-118.25416696902657,34.053590360887455,LA FOOD & WINE Lexus Grand Tasting,52191392498eacde40fd6fc3,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,TV Station,TV Stations,TV Station,52e81612bcbc57f1066b7a31,90034,true,,,,,,,,,,,,
v-1461944236,4,305,1304,true,United States,US,8897,-118.34009438753128,34.101666356608334,Jimmy Kimmel Live!,4710becbf964a520974b1fe3,CA,Cerritos,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,90505,,,,,,,,,,,,,
v-1461944236,1,85,143,true,United States,US,38676,-118.098629,33.860889,Lexus of Cerritos,519bd1aa498e357e7072403f,CA,Culver City,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/taxi_,Transportation Services,Transportation Services,Transportation Service,54541b70498ea6ccd0204bff,92683,,,,,,,,,,,,,
v-1461944236,7,5,30,false,United States,US,22788,-118.41611623764038,33.99393554902347,Lexus Limousine,553fc80a498ef304d47a4a98,CA,Woodland Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91731,,,,,,,,,,,,,
v-1461944236,1,2,5,false,United States,US,28622,-118.60076115846297,34.168547846240536,Lexus of Woodland Hills,4f2ee65ce4b0124ab9fa80e3,CA,El Segundo,true,.png,https://ss3.4sqi.net/img/categories_v2/building/school_,School,Schools,School,4bf58dd8d48988d13b941735,91364,,,,,,,,,,,,,
v-1461944236,0,103,222,false,United States,US,29548,-118.39318419457388,33.91870470588504,Lexus Stand Up,506f0ac1e4b0c90ab4bfe679,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/taxi_,Taxi,Taxis,Taxi,4bf58dd8d48988d130951735,90606,,,,,,,,,,,,,
v-1461944236,,193,346,false,United States,US,19085,-118.40686,34.02847,Akane's Lexus,4f069ef2e4b026656c4f466d,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91732,,,,,,,,,,,,,
v-1461944236,,31,40,true,United States,US,41329,-118.32883548936218,33.80013092767233,South Bay Lexus,4d309bb78c25a09073f27794,CA,Westminster,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90501,,,,,,,,,,,,,
v-1461944236,,85,197,false,United States,US,52859,-117.989367274088,33.76587206182726,Lexus of Westminster,4aea32d3f964a5201bba21e3,CA,El Monte,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/airport_rentalcar_,Rental Car,Rental Car Locations,Rental Car Location,4bf58dd8d48988d1ef941735,90505,,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,27253,-118.020702,34.06883955001732,Longo Lexus Enterprise,4d27998d068e8cfa0b68bc4c,CA,Woodland Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,905501,,,,,,,,,,,,,
v-1461944236,,9,14,false,United States,US,28541,-118.599877,34.168603,Vista Lexus,4bac143ff964a520cfe23ae3,CA,Anywhere,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Garage,Auto Garages,Auto Garage,52f2ab2ebcbc57f1066b8b44,91355,,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,33698,-118.355654,33.872208,The Lexus 450h,4d9105d8c479a35d9ab67e97,CA,Whittier,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90260,,,,,,,,,,,,,
v-1461944236,,86,310,false,United States,US,28807,-118.0645751953125,33.990804365734704,Pro Auto Toyota & Lexus Service & Repair,5715fcb8498edf833f00e38b,CA,El Monte,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/racetrack_,Racetrack,Racetracks,Racetrack,4bf58dd8d48988d1f4931735,90505,,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,30437,-117.99490885523309,34.04726380010421,Longo Lexus,4e2e0d5d483b93c2f2d20d17,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,92683,,,,,,,,,,,,,
v-1461944236,,19,24,false,United States,US,35357,-118.31517946666666,33.853062316666666,Lexus CT 200h Ride & Drive,4d78f3aea56e3704cfc17367,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90245,,,,,,,,,,,,,
v-1461944236,,84,326,false,United States,US,41593,-118.34143780804474,33.798796314323795,South Bay Lexus,4c5f488354ac0f47032ab321,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90245,,,,,,,,,,,,,
v-1461944236,,149,930,false,United States,US,31437,-118.30455013,33.88785206,What's Up Lexus,4d41bfc190f9224bdeda121e,CA,Valencia,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,,,,,,,,,,,
v-1461944236,,18,74,false,United States,US,37302,-118.56298754075186,34.417847294850084,Lexus Jazz and Blues Festival,4dfc2268a809d61e2fbf1147,CA,Lawndale,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_conferenceroom_,Conference room,Conference Rooms,Conference Room,4bf58dd8d48988d127941735,,,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,33095,-118.3471953,33.8765005,South Bay Toyota Honda Lexus Car Care,512e933545b04dc21f4b13ef,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/movingtarget_,Moving Target,Moving Targets,Moving Target,4f2a23984b9023bd5841ed2c,,,,,,,,,,,,,,
v-1461944236,,0,0,false,United States,US,41216,-118.32813913822211,33.80110102040742,South Bay Lexus,4ba10438f964a520408f37e3,CA,Westminster,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,53192,-117.99611551309906,33.7590056224475,Lexus of Westminster Service and Parts,4c0abfe5ffb8c9b62a286c61,CA,El Segundo,,,,,,,,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,29492,-118.39294455901221,33.9191658071208,T1 8 Sputnik,4bd9f0463904a5937754449e,CA,Torrance,,,,,,,,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,38101,-118.349122,33.831254,Jahnae's Lexus,51575ee8e4b0edb0104777a5,CA,El Segundo,,,,,,,,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,29545,-118.393072,33.918699,T1 9 Lexus.com Redesign Space,4fbd8209e4b0f1c2f5b3e8aa,CA,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,1,231,886,true,United States,US,105560,-95.429594,30.026997,Northside Lexus,4bdb49213904a593cda2499e,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,77090,true,http://www.northsidelexus.com,Parramatta Ln / Hollow Tree Ln,135096024,,,,,,,,,
v-1461944236,5,14,21,false,United States,US,111949,-95.597623,29.788624,Westside Lexus Parts Dept,4cf419f61d18a143fbf163ec,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,77043,true,http://westsidelexus-hub.com,Kirkwood,,,,,,,,,,
v-1461944236,9,187,352,false,United States,US,111939,-95.5978229736263,29.788594308957535,Westside Lexus Service,4bfe91e28992a593bfb4adb0,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,77043,true,http://houstonautorepairservices.com,,,,,,,,,,,
v-1461944236,3,308,672,true,United States,US,112147,-95.5986541264205,29.785624381605373,Westside Lexus,4c0d08407189c9283756d6b6,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,77079,true,,,,,,,,,,,,
v-1461944236,0,27,48,false,United States,US,111971,-95.59906457657736,29.78735912172995,Westside Lexus Collision,4bb3616b42959c7472d4212c,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,77079,true,,,,,,,,,,,,
v-1461944236,,5,9,false,United States,US,115470,-95.411621,29.901827,A & H Auto Repair- Acura, Honda, Lexus & Toyota Specialist,54650232498e3e750da9822e,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,77037,true,,,,,,,,,,,,
v-1461944236,,31,61,false,United States,US,118056,-95.55488581820796,29.748067468829717,The Arab Money Magic Carpet Lexus,4bd20a51462cb7134277db07,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,77081,true,,,,,,,,,,,,
v-1461944236,,4,8,false,United States,US,124230,-95.49775518563239,29.717078000841084,Clear Choice Lexus Specialists,4c290d2dfe6e2d7f3e3a543c,TX,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,77056,,,,,,,,,,,,,
v-1461944236,,1,7,false,United States,US,124393,-95.47595585059443,29.731340996546503,Toyota Lexus Collision,4e76137de4cd325437970bac,Texas,Houston,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/highway_,Road,Roads,Road,4bf58dd8d48988d1f9931735,77005,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,130147,-95.40330434247157,29.718697522651336,Lexus with Bumper Stickers Galore,4dd2a4148877261f71007a89,TX,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,12,98,1697,false,United States,US,72840,-119.80627708089747,36.8362627337982,Fresno Lexus,4be5ade9bcef2d7f712204e5,CA,Fresno,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,93704,true,http://www.fresnolexus.com,at Palm Ave,,,,,,,,,,
v-1461944236,1,7,20,false,United States,US,68126,-119.75835037423523,36.81275930813078,Fresno State Lexus Blue Lot,4d607a50e4fe5481ffdd809e,California,Bakersfield,true,.png,https://ss3.4sqi.net/img/categories_v2/building/parking_,Parking,Parking,Parking,4c38df4de52ce0d596b336e1,93313,true,,at Motor Center Dr,,,,,,,,,,
v-1461944236,,43,68,false,United States,US,116061,-119.0360908535742,35.30792607587014,Motor City Lexus of Bakersfield,4d03ea1edc45a093f015e7c6,CA,,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,,,,,,,,,,,,,,
v-1461944236,1,114,322,true,United States,US,32552,-118.8330326864582,34.163892690430764,Lexus of Thousand Oaks,4be5efa52457a593553fac15,CA,Thousand Oaks,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91362,true,http://www.lexusofthousandoaks.com,15th street,98934628,,556f3d35bd6a007c7737e5cc,https://foursquare.com/v/4710becbf964a520974b1fe3/device_menu,https://foursquare.com/v/jimmy-kimmel-live/4710becbf964a520974b1fe3/menu,View Services,Services,Services,true,
v-1461944236,6,65,250,true,United States,US,2596,-119.15304780006409,34.226892706725415,DCH Lexus of Oxnard,4c328e3016adc9280a62c29c,CA,Oxnard,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,93036,true,http://www.dchlexusofoxnard.com,Valencia Boulevard,136356291,,556f3c25bd6a8104863bf274,,,,,,,
v-1461944236,16,1,1,false,United States,US,2526,-119.1763557112231,34.24249458115428,Steph's Lexus,53b61890498efc27ece34793,CA,Oxnard,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735,93010,true,http://www.dependablecarcare.com,Maple,84246826,,,,,,,,,
v-1461944236,1,1,1,false,United States,US,15327,-119.014997,34.238627,Lexus' Evil Lair,4d0841cf84ec224b4dde2862,CA,Camarillo,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,93004,true,http://www.keyeslexus.com,Canoga Ave,40929388,,,,,,,,,
v-1461944236,18,5,17,false,United States,US,7534,-119.14533376693727,34.28131508723164,Dependable Car Care Auto Repair,4f63d1e17beb9049f26dd071,CA,Ventura,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91401,true,http://bradleyb@b-sides.org,11th street,41439325,,,,,,,,,
v-1461944236,3,390,889,true,United States,US,67400,-118.449729919434,34.1778221130371,Keyes Lexus,4bacf607f964a520861e3be3,CA,Van Nuys,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,90404,true,http://www.jimfalkbeverlyhillslexus.com,Canoga,167642670,,,,,,,,,
v-1461944236,7,328,464,true,United States,US,67621,-118.48488807678223,34.025383305953085,Lexus Santa Monica,4ae882faf964a52001b021e3,CA,Santa Monica,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,90504,true,http://lexusofwoodlandhills.com,Clifton Way,33811386,,,,,,,,,
v-1461944236,2,381,3763,false,United States,US,89498,-118.31366922701704,33.8580225025578,Lexus HQ,4b4f84f5f964a520cf0927e3,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,91355,true,http://www.lexussantamonica.com,Hollywood blvd & Orange dr,126781239,,,,,,,,,
v-1461944236,11,88,226,true,United States,US,61638,-118.554713,34.41975073333333,Lexus Of Valencia,4baa7887f964a520166d3ae3,CA,Santa Clarita,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,90212,true,http://www.jimfalkbeverlyhillslexus.com/#Y6E4e,at Staples Center Suite Lvl A,33811052,,,,,,,,,
v-1461944236,2,312,635,false,United States,US,74502,-118.39291512966156,34.066458610962144,Jim Falk Lexus of Beverly Hills,4b3b8e67f964a520be7525e3,CA,Beverly Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,93065,true,http://www.lexusofglendale.com,at Palmer Ave.,53530778,,,,,,,,,
v-1461944236,3,2,4,false,United States,US,36777,-118.78527402877808,34.271828954527955,Schneider’s Honda Toyota Nissan Lexus Repair,4f750306be7769740fbe431e,CA,Simi Valley,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91364,true,http://www.lexuslighting.com,1st & Grand Avenue,,,,,,,,,,
v-1461944236,1,85,143,false,United States,US,53640,-118.60076115846297,34.168547846240536,Lexus of Woodland Hills,4f2ee65ce4b0124ab9fa80e3,CA,Woodland Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90404,true,http://www.southbaylexus.com,PCH,,,,,,,,,,
v-1461944236,4,288,648,true,United States,US,67834,-118.48523139953613,34.018731867149164,Lexus Santa Monica Service,4c3622e42c8020a175ce8600,CA,Santa Monica,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,91364,true,http://www.autonationcollisioncenters.com/viewlocation.cfm?StoreID=82,South and Paramount,,,,,,,,,,
v-1461944236,11,85,197,false,United States,US,53720,-118.599877,34.168603,Vista Lexus,4bac143ff964a520cfe23ae3,CA,Woodland Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90211,true,http://www.lexusofglendale.com,btwn Palmer and Magnolia,,,,,,,,,,
v-1461944236,1,25,44,false,United States,US,57193,-119.74528739019166,34.43456657792142,DCH Lexus of Santa Barbara,4f5a3616e4b0ecd606d322cb,California,Beverly Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90212,true,http://www.lexbeautybar.com,Hawthorne Blvd,,,,,,,,,,
v-1461944236,1,85,180,false,United States,US,75257,-118.38372,34.069171,Jim Falk Lexus of Beverly Hills - Additional Service Location,4a9feed1f964a520a03d20e3,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,91355,true,http://www.jimmykimmellive.com,El Capitan Entertainment Centre,,,,,,,,,,
v-1461944236,1,29,34,false,United States,US,78274,-118.342391,34.10146468333333,Lexus CT Hybrid Earth Night,4dad02eb5da32d679daf52c9,CA,Beverly Hills,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,90015,true,http://www.longolexus.com,6th St.,,,,,,,,,,
v-1461944236,1,14,17,true,United States,US,74482,-118.39307,34.06669,Jim Falk Lexus of Beverly Hills,4e5bc17518a8c20475297bae,CA,Valencia,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,93111,true,,,,,,,,,,,,
v-1461944236,4,19,24,false,United States,US,60853,-118.56298754075186,34.417847294850084,Lexus Jazz and Blues Festival,4dfc2268a809d61e2fbf1147,CA,Los Angeles,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,93117,true,,,,,,,,,,,,
v-1461944236,1,814,1623,false,United States,US,86468,-118.266076,34.043733,Lexus Arena Club Restaurant,4b7cacd9f964a5209da02fe3,CA,Goleta,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,93117,true,,,,,,,,,,,,
v-1461944236,1,6,8,false,United States,US,62623,-119.80914831161499,34.43570837762186,Top Shop Toyota Honda Lexus Acura Repair,4f88b05d0039d54cf50dc14f,CA,Goleta,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,91204,true,,,,,,,,,,,,
v-1461944236,1,1,1,false,United States,US,64108,-119.82927560806273,34.43009809571729,Toyota Lexus Honda Nissan Auto Repair,4f7ba25c7b0c50e8734c608a,CA,Goleta,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90012,true,,,,,,,,,,,,
